meme;text0;text1
X-X-Everywhere;That's no lady my friend;That's a freak in the sheets
X-X-Everywhere;jamokes;jamokes everywhere
X-X-Everywhere;compression artifacts;compression artifacts everywhere
X-X-Everywhere;compression artifacts;compression artifacts everywhere
X-X-Everywhere;retweets, Rosa;Retweets everywhere
X-X-Everywhere;Fuckups;Fuckups Everywhere
X-X-Everywhere;snowflakes;snowflakes everywhere
X-X-Everywhere;Newsletters;Newsletters everywhere
X-X-Everywhere;Newsletters;Newsletter everywhere
X-X-Everywhere;finocchio;finocchio everywhere
X-X-Everywhere;finocchio;finocchio
X-X-Everywhere;glutamato monosodico;glutamato monosodico everywhere
X-X-Everywhere;Hoodrats...  ;hoodrats, all over los angles
X-X-Everywhere;Sectarianism;Tory Manufactured Sectarianism Everywhere
X-X-Everywhere;IDIOTS;ITDIOTS EVERYWHERE
X-X-Everywhere;And that my friend;Is why the ufc is a joke
X-X-Everywhere;Midgets;Midgets everywhere
X-X-Everywhere;Tinsel Icicles ....;Tinsel Icicles , Everywhere
X-X-Everywhere;Projects;Projects everywhere
X-X-Everywhere;Thundercunts;Thundercunts everywhere
X-X-Everywhere;gingers;gingers everywhere
X-X-Everywhere;Rejections, Rejections;Everywhere
X-X-Everywhere;Scarves;Scarves everywhere
X-X-Everywhere;Bot Followers,;Bots followers everywhere
X-X-Everywhere;That's no lady my friend;That's a freak in the sheets
X-X-Everywhere;jamokes;jamokes everywhere
X-X-Everywhere;compression artifacts;compression artifacts everywhere
X-X-Everywhere;compression artifacts;compression artifacts everywhere
X-X-Everywhere;retweets, Rosa;Retweets everywhere
X-X-Everywhere;Fuckups;Fuckups Everywhere
X-X-Everywhere;snowflakes;snowflakes everywhere
X-X-Everywhere;Newsletters;Newsletters everywhere
X-X-Everywhere;Newsletters;Newsletter everywhere
X-X-Everywhere;finocchio;finocchio everywhere
X-X-Everywhere;finocchio;finocchio
X-X-Everywhere;glutamato monosodico;glutamato monosodico everywhere
X-X-Everywhere;Hoodrats...  ;hoodrats, all over los angles
X-X-Everywhere;Sectarianism;Tory Manufactured Sectarianism Everywhere
X-X-Everywhere;IDIOTS;ITDIOTS EVERYWHERE
X-X-Everywhere;And that my friend;Is why the ufc is a joke
X-X-Everywhere;Midgets;Midgets everywhere
X-X-Everywhere;Tinsel Icicles ....;Tinsel Icicles , Everywhere
X-X-Everywhere;Projects;Projects everywhere
X-X-Everywhere;Thundercunts;Thundercunts everywhere
X-X-Everywhere;gingers;gingers everywhere
X-X-Everywhere;Rejections, Rejections;Everywhere
X-X-Everywhere;Scarves;Scarves everywhere
X-X-Everywhere;Bot Followers,;Bots followers everywhere
X-X-Everywhere;That's no lady my friend;That's a freak in the sheets
X-X-Everywhere;jamokes;jamokes everywhere
X-X-Everywhere;compression artifacts;compression artifacts everywhere
X-X-Everywhere;compression artifacts;compression artifacts everywhere
X-X-Everywhere;retweets, Rosa;Retweets everywhere
X-X-Everywhere;Fuckups;Fuckups Everywhere
X-X-Everywhere;snowflakes;snowflakes everywhere
X-X-Everywhere;Blueticks;blueticks everywhere
X-X-Everywhere;puns;puns everywhere
X-X-Everywhere;;Yaasus Boet
X-X-Everywhere;Access points;Access points everywhere
X-X-Everywhere;Traffic Island poles;Traffic Island poles everywhere! 
X-X-Everywhere;Go to the Xmas Party Naked Dave ..;Think of all the Pigs in blankets you'll win !
X-X-Everywhere;EPIC;EPIC
X-X-Everywhere;Modals;Modals Everywhere
X-X-Everywhere;Pannolenci;Pannolenci
X-X-Everywhere;Pannolenci;Pannolenci everywhere
X-X-Everywhere;subscription categories;subscription categories everywhere
X-X-Everywhere;Stringy bits;stringy bits everywhere
X-X-Everywhere;     IE Bugs     ;IE Bugs Everywhere
X-X-Everywhere;Internet Explorer Bugs;Internet Explorer Bugs Everywhere
X-X-Everywhere;Imperials;Imperials, everywhere
X-X-Everywhere;Christmas calendars;Christmas calendars everywhere
X-X-Everywhere;ACRONYMS;ACRONYMS EVERYWHERE
X-X-Everywhere;Marketing Sites with Videos;Marketing Sites with Videos Everywhere
X-X-Everywhere;Redzone Touchdowns;Redzone Touchdowns, Everywhere
X-X-Everywhere;Redzone Touchdowns;Redzone Touchdowns, Everywhere
X-X-Everywhere;White bitches;White bitches everywhere
X-X-Everywhere;Cartons;Cartons everywhere
X-X-Everywhere;delusions,;delusions everywhere!
X-X-Everywhere;Memes everywhere;BOTTOM TEXT
Y-U-No;I Know i can't have it mommy;but y tho?????!
Y-U-No;y u no like me;
Y-U-No;my computer died;
Y-U-No;;when you do not have enough money for lunch 
Y-U-No;when u finish a test;then flip it to the back only to find more questions
Y-U-No;Y U NO Play;damn games
Y-U-No;ROBLOX IS BETTER THEN MINECRAFT;If u disagree, then you are under the age of 10, and your racist.
Y-U-No;Deemah is so fat;She eat elephant juice
Y-U-No;Y U NO ;Join Magazine 
Y-U-No;Gets to the end of Black Tiger with one life;Dies by falling
Y-U-No;when your mom and dd fucking;fallalaala
Y-U-No;Hit reg........;why?????????
Y-U-No;y u make the main character; mouse on motorcycle
Y-U-No;yandere chan;Y   U  No blow up school
Y-U-No;Why the fuck you always lying lol;
Y-U-No;Why the fuck you don't give me one dollar;
Y-U-No;i love school so much;that i want to destroy it
Y-U-No;i just end call asshole;"no you didn""t bitch"
Y-U-No;studio pierrot;y u no let naruto end?
Y-U-No;ITALY;WHY Y SO BAD
Y-U-No;yu no;Hitler
Y-U-No;yu no;Hitler
Y-U-No;my computer dieeeeeeeeeeeeeeeeeeee;good for uuuuuuuuuuuuuuuuuuu
Y-U-No;my computer dieeeee;good for uuuuuuu
Y-U-No;my computer dieeeee;good for uuuuu
Y-U-No;the face you make ;when you fart
Y-U-No;al jolson;y u no sing mammy
Y-U-No;y u no;i am hitler
Y-U-No;;y u live in ball
Y-U-No;why!!!!!!???????;trump won
Y-U-No;Y U NO;Accept your place in the universe????
Y-U-No;why you make me spend ;money
Y-U-No;;Why you make me spend money
Y-U-No;stained glass textures can be translucent;normal glass can't be
Y-U-No;Your face if;Hillary won the election
Y-U-No;Your face if ;Hillary Clinton won the election 
Y-U-No;y u no use ;memes correctly?
Y-U-No;When you want to be an entrepreneur ;Then you study it and realise the work!
Y-U-No;listen up hipsters!;sausage is just as good as bacon
Y-U-No;Shield;y u no 15ed?
Y-U-No;JSP;y u no haz 15ed
Y-U-No;JSP;Y U NO HAVE 15ED?
Y-U-No;jsp;Y U No have 15ed??
Y-U-No;super mario y u no;have guns yet
Y-U-No;Y U NO;escape data in queries
Y-U-No;Y u still;look so anomalous
Y-U-No;porque no funciona;
Y-U-No;Don't Die They Said,;It will Be Easy they said
Y-U-No;why must hillay date me;im hitler!!!!!!!!!!
Y-U-No;may i has a pen;no not until u has english
Y-U-No;my math teacher be like;"""Y U NO SHOW WORK"""
Y-U-No;dat moment;when you mad n fabulus
Y-U-No;;y u live in ball
Y-U-No;why!!!!!!???????;trump won
Y-U-No;Y U NO;Accept your place in the universe????
Y-U-No;why you make me spend ;money
Y-U-No;;Why you make me spend money
Y-U-No;stained glass textures can be translucent;normal glass can't be
Y-U-No;Your face if;Hillary won the election
Y-U-No;Your face if ;Hillary Clinton won the election 
Y-U-No;y u no use ;memes correctly?
Y-U-No;When you want to be an entrepreneur ;Then you study it and realise the work!
Y-U-No;listen up hipsters!;sausage is just as good as bacon
Y-U-No;Shield;y u no 15ed?
Y-U-No;JSP;y u no haz 15ed
Y-U-No;JSP;Y U NO HAVE 15ED?
Y-U-No;jsp;Y U No have 15ed??
Y-U-No;super mario y u no;have guns yet
Y-U-No;Y U NO;escape data in queries
Y-U-No;Y u still;look so anomalous
Y-U-No;porque no funciona;
Y-U-No;Don't Die They Said,;It will Be Easy they said
Y-U-No;my math teacher be like;"""Y U NO SHOW WORK"""
Y-U-No;dat moment;when you mad n fabulus
Y-U-No;;y u live in ball
Y-U-No;why!!!!!!???????;trump won
Y-U-No;Y U NO;Accept your place in the universe????
Y-U-No;why you make me spend ;money
Y-U-No;;Why you make me spend money
Y-U-No;stained glass textures can be translucent;normal glass can't be
Y-U-No;Your face if;Hillary won the election
Y-U-No;Your face if ;Hillary Clinton won the election 
Y-U-No;y u no use ;memes correctly?
Y-U-No;When you want to be an entrepreneur ;Then you study it and realise the work!
Y-U-No;listen up hipsters!;sausage is just as good as bacon
Y-U-No;Shield;y u no 15ed?
Y-U-No;JSP;y u no haz 15ed
Y-U-No;JSP;Y U NO HAVE 15ED?
Y-U-No;jsp;Y U No have 15ed??
Y-U-No;super mario y u no;have guns yet
Y-U-No;Y U NO;escape data in queries
Y-U-No;Y u still;look so anomalous
Y-U-No;porque no funciona;
Y-U-No;Don't Die They Said,;It will Be Easy they said
Y-U-No;Y U no;Use good hash function?
Y-U-No;Why you no put your phone away;During a play! 
Y-U-No;y u no;ask question before quiz start
Y-U-No;rum jerky;y u no get me some for christmas?
Y-U-No;Y U NO ;Fill In
Y-U-No;Y U No;Run my report?
Y-U-No;exams aa gae;aab padne de mujhe
Y-U-No;;Bottom
Y-U-No;go back to playing your game now;there's no more memes to see, lol
Y-U-No;;Why you phone no ring?!?!
Y-U-No;Y U PHONE;NO RING?!?!
Y-U-No;Y U NO;PROTEST ME
Y-U-No;Holden caulfield;Y u no fit in society?
Y-U-No;when ur moms driving;mom hurry the fuck up
Y-U-No;y u no tell me;who is isp?!
Y-U-No;When another kid in class helps you;and you get yelled at
Y-U-No;WODCONNECT;Y U NO HAVE NEW WORKOUTS? 
Y-U-No;y u no die;juggernaut
Y-U-No;when you realize that abigail and proctor ;did the nasty 
Y-U-No;Alice Y.........;u disappointed me
Y-U-No;1st semester ;y u no end faster     
Y-U-No;Dance in the woods they said ;Nothing will happen they said
Y-U-No;DAN Y U NO;MAKE CERBERUS
Y-U-No;when you realise that;90% of the food you eat has corn in it...
Y-U-No;when u get sent to jail;for trying to make people have better lives
Y-U-No;Y U NO ;Manual Install?
Yo-Dawg;Yo dawg;I heard u chose cod over battlefield
Yo-Dawg;YO DAWG, I HEARD YOU HATE THE PUSSY;SO I Got ONE FOR YOU
Yo-Dawg;Last night I dreamed about my ex ;Tonight I'm praying before I go to bed. 
Yo-Dawg;Yo dawg, I heard you had a leak;So I leaked your letter about the leak, so you can investigate the leak about the leak
Yo-Dawg;Yo dawg, I heard you like money;So we issued some money so you can earn money on your money
Yo-Dawg;Yo dawg, I heard you liked divs;So i put some divs in your divs
Yo-Dawg;YO JEWELY HEARD YOU WERE ON THE TOP 10;AWESOME JOB
Yo-Dawg;what that ;bump in my pants
Yo-Dawg;what meme;is this?
Yo-Dawg;YO DAWG I HEARD YOU LIKE EXAMS;SO I GAVE YOU MORE EXAMS SO YOU CAN TAKE EXAMS WHILE STUDYING FOR YOUR OTHER EXAMS
Yo-Dawg;YO DAWG I HEARD YOU LIKE EXAMS;SO I PUT MORE EXAMS IN YOUR SCHEDULE SO YOU CAN TAKE EXAMS WHILE STUDYING FOR YOUR OTHER EXAMS
Yo-Dawg;Yo Dawg;You throwing away Babies?
Yo-Dawg;sup dawg, I herd you like alerts;so I put an FP in your FP so you can Alert while you alert
Yo-Dawg;you dawg, i heard you like mapping drives;so we made a new drive, and a new drive, and a new drive
Yo-Dawg;yo dawg, i heard you like mapping drives;so we put a drive in your drive in your drive, so you can map the drive while you drive with your drive
Yo-Dawg;Yo Dawg;I heard you like CryEngine in your CryEngine
Yo-Dawg;Yo Dawg;I heard you like CryEngine in your CryEngine.
Yo-Dawg;fbi stat-91% of blacks killing other blacks;seems like a low number to me
Yo-Dawg;dAWG, 2 BOOTS=1?;NIGGA PLEEZ!
Yo-Dawg;YO DAWG...2 BOOTS EQUAL 1;NIGGA PLEEZE!
Yo-Dawg;YO DAWG I HEARD YOU LIEK BOOSTERS;SO I PUT SOME BOOSTERS IN YOUR BOOSTERS
Yo-Dawg;Yo Dawg, I heard you liked plugins;so i made a plugin for your plugins
Yo-Dawg;yo dawg i heard you like planning sheets;so i wrote you a planning sheet to help you write your planning sheet
Yo-Dawg;;Yo dawg, I heard you like Europe
Yo-Dawg;Yo Dawg I heard you like roles;so i sent your role to do the role so you can role while you roll
Yo-Dawg;YO DAWG I HEARD YOU LIKE SECTIONS;SO I PUT A SECTION['section']  IN YOUR SECTION
Yo-Dawg;YO DAWG;i heard you like hacks so i put some h4x inside your hacks
Yo-Dawg;YO Dawg;I heard you like hacks, so I put some h4x inside your hacks
Yo-Dawg;Yo dawg, I heard you like money;So we issued some money so you can earn money on your money
Yo-Dawg;Yo dawg, I heard you liked divs;So i put some divs in your divs
Yo-Dawg;YO JEWELY HEARD YOU WERE ON THE TOP 10;AWESOME JOB
Yo-Dawg;what that ;bump in my pants
Yo-Dawg;what meme;is this?
Yo-Dawg;YO DAWG I HEARD YOU LIKE EXAMS;SO I GAVE YOU MORE EXAMS SO YOU CAN TAKE EXAMS WHILE STUDYING FOR YOUR OTHER EXAMS
Yo-Dawg;YO DAWG I HEARD YOU LIKE EXAMS;SO I PUT MORE EXAMS IN YOUR SCHEDULE SO YOU CAN TAKE EXAMS WHILE STUDYING FOR YOUR OTHER EXAMS
Yo-Dawg;Yo Dawg;You throwing away Babies?
Yo-Dawg;sup dawg, I herd you like alerts;so I put an FP in your FP so you can Alert while you alert
Yo-Dawg;you dawg, i heard you like mapping drives;so we made a new drive, and a new drive, and a new drive
Yo-Dawg;yo dawg, i heard you like mapping drives;so we put a drive in your drive in your drive, so you can map the drive while you drive with your drive
Yo-Dawg;Yo Dawg;I heard you like CryEngine in your CryEngine
Yo-Dawg;Yo Dawg;I heard you like CryEngine in your CryEngine.
Yo-Dawg;fbi stat-91% of blacks killing other blacks;seems like a low number to me
Yo-Dawg;dAWG, 2 BOOTS=1?;NIGGA PLEEZ!
Yo-Dawg;YO DAWG...2 BOOTS EQUAL 1;NIGGA PLEEZE!
Yo-Dawg;YO DAWG I HEARD YOU LIEK BOOSTERS;SO I PUT SOME BOOSTERS IN YOUR BOOSTERS
Yo-Dawg;Yo Dawg, I heard you liked plugins;so i made a plugin for your plugins
Yo-Dawg;yo dawg i heard you like planning sheets;so i wrote you a planning sheet to help you write your planning sheet
Yo-Dawg;;Yo dawg, I heard you like Europe
Yo-Dawg;Yo Dawg I heard you like roles;so i sent your role to do the role so you can role while you roll
Yo-Dawg;YO DAWG I HEARD YOU LIKE SECTIONS;SO I PUT A SECTION['section']  IN YOUR SECTION
Yo-Dawg;YO DAWG;i heard you like hacks so i put some h4x inside your hacks
Yo-Dawg;YO Dawg;I heard you like hacks, so I put some h4x inside your hacks
Yo-Dawg;Yo dawg, I heard you like money;So we issued some money so you can earn money on your money
Yo-Dawg;Yo dawg, I heard you liked divs;So i put some divs in your divs
Yo-Dawg;YO JEWELY HEARD YOU WERE ON THE TOP 10;AWESOME JOB
Yo-Dawg;what that ;bump in my pants
Yo-Dawg;what meme;is this?
Yo-Dawg;YO DAWG I HEARD YOU LIKE EXAMS;SO I GAVE YOU MORE EXAMS SO YOU CAN TAKE EXAMS WHILE STUDYING FOR YOUR OTHER EXAMS
Yo-Dawg;YO DAWG I HEARD YOU LIKE EXAMS;SO I PUT MORE EXAMS IN YOUR SCHEDULE SO YOU CAN TAKE EXAMS WHILE STUDYING FOR YOUR OTHER EXAMS
Yo-Dawg;Yo Dawg;You throwing away Babies?
Yo-Dawg;sup dawg, I herd you like alerts;so I put an FP in your FP so you can Alert while you alert
Yo-Dawg;you dawg, i heard you like mapping drives;so we made a new drive, and a new drive, and a new drive
Yo-Dawg;yo dawg, i heard you like mapping drives;so we put a drive in your drive in your drive, so you can map the drive while you drive with your drive
Yo-Dawg;Yo Dawg;I heard you like CryEngine in your CryEngine
Yo-Dawg;Yo Dawg;I heard you like CryEngine in your CryEngine.
Yo-Dawg;fbi stat-91% of blacks killing other blacks;seems like a low number to me
Yo-Dawg;dAWG, 2 BOOTS=1?;NIGGA PLEEZ!
Yo-Dawg;YO DAWG...2 BOOTS EQUAL 1;NIGGA PLEEZE!
Yo-Dawg;YO DAWG I HEARD YOU LIEK BOOSTERS;SO I PUT SOME BOOSTERS IN YOUR BOOSTERS
Yo-Dawg;Yo Dawg, I heard you liked plugins;so i made a plugin for your plugins
Yo-Dawg;yo dawg i heard you like planning sheets;so i wrote you a planning sheet to help you write your planning sheet
Yo-Dawg;;Yo dawg, I heard you like Europe
Yo-Dawg;YO DAWG I HEARD YOU LIKE SECTIONS;SO I PUT A SECTION['section']  IN YOUR SECTION
Yo-Dawg;YO DAWG;i heard you like hacks so i put some h4x inside your hacks
